"BehaviorSpace results (NetLogo 6.0.4)"
"attitude_change_2.nlogo"
"LambdaTheta"
"09/07/2018 16:46:20:472 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","200","-30","30"
"[run number]","N","alpha","eta","theta","M","motivated_cognition","lambda","k","polarity","b","initial_groupspread","intergroup_credibility","theta_as","spinup_tick","skip_ticks_draw","iterations_per_tick","rolling","visualization","color_axis_max","focus_one","run_and_export_figs","[step]","cum_biasmean","cum_sd","cum_fragmentation"
"1140","500","0.2","0.6","0.01","3.5","true","0.7","7","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.10815418605132252","2.3043216187929247","4.7543106012826195"
"1141","500","0.2","0.6","0.01","3.5","true","0.7","8","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.11148004111492918","2.3028432963553347","4.761129975714877"
"1142","500","0.2","0.6","0.01","3.5","true","0.7","9","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.15215433113024873","2.2814149624851057","4.6840922698135605"
"1143","500","0.2","0.6","0.01","3.5","true","0.7","10","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.12572899415290492","2.2798632382262864","4.664125041316095"
"1144","500","0.2","0.6","0.01","3.5","true","0.8","2","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","2.2212697170645934","1.5825041918765026","4.326785982970848"
"1145","500","0.2","0.6","0.01","3.5","true","0.8","3","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.21881581132808492","2.274719635945749","4.630550292423206"
"1146","500","0.2","0.6","0.01","3.5","true","0.8","4","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.16913445858064807","2.3390175197302834","4.996579164322828"
"1147","500","0.2","0.6","0.01","3.5","true","0.8","5","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.16005483206433802","2.343870789230573","4.982067510270373"
"1148","500","0.2","0.6","0.01","3.5","true","0.8","6","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.1365099577462183","2.3329232976159755","5.009438267943313"
"1149","500","0.2","0.6","0.01","3.5","true","0.8","7","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.1726400286350405","2.3413429377733674","5.060427498738534"
"1150","500","0.2","0.6","0.01","3.5","true","0.8","8","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.12804354012437447","2.32872177850964","4.965802375048327"
"1151","500","0.2","0.6","0.01","3.5","true","0.8","9","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.14158623593572836","2.3507655566725516","5.207553129514092"
"1152","500","0.2","0.6","0.01","3.5","true","0.8","10","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.12403735116131136","2.346696912184077","5.010174228082502"
"1153","500","0.2","0.6","0.01","3.5","true","0.9","2","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","2.4446806037762596","1.5025132940430124","4.443470604264619"
"1154","500","0.2","0.6","0.01","3.5","true","0.9","3","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.2552111010443617","2.2927993245237515","4.8215622290668945"
"1155","500","0.2","0.6","0.01","3.5","true","0.9","4","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.21968864485080436","2.3684795342903944","5.225682681999054"
"1156","500","0.2","0.6","0.01","3.5","true","0.9","5","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.16336603563835633","2.38873629903395","5.276930115290411"
"1157","500","0.2","0.6","0.01","3.5","true","0.9","6","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.15686655033365715","2.4050109955594983","5.350949827345794"
"1158","500","0.2","0.6","0.01","3.5","true","0.9","7","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.1329245812575536","2.4201038707668148","5.515548105525815"
"1159","500","0.2","0.6","0.01","3.5","true","0.9","8","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.17113132414857757","2.4007248423551886","5.502925475795952"
"1160","500","0.2","0.6","0.01","3.5","true","0.9","9","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.15377780211299905","2.4259474073824507","5.522453140520277"
"1161","500","0.2","0.6","0.01","3.5","true","0.9","10","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.1318403100572273","2.398284949865036","5.352455642613787"
"1162","500","0.2","0.6","0.01","3.5","true","1","2","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","2.57293854942698","1.4387663953269985","4.438370756889111"
"1163","500","0.2","0.6","0.01","3.5","true","1","3","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.5737441182371491","2.2355066217270454","4.923500210572265"
"1164","500","0.2","0.6","0.01","3.5","true","1","4","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.22948291748159386","2.4098257327842445","5.443521088019929"
"1165","500","0.2","0.6","0.01","3.5","true","1","5","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.19393637535880054","2.417200621018119","5.504795834539023"
"1166","500","0.2","0.6","0.01","3.5","true","1","6","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.18418590731323223","2.45227472526966","5.701989626650593"
"1167","500","0.2","0.6","0.01","3.5","true","1","7","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.17692096904783988","2.4409883340906147","5.676822359502723"
"1168","500","0.2","0.6","0.01","3.5","true","1","8","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.17152349070753747","2.450186968956667","5.700448752541238"
"1169","500","0.2","0.6","0.01","3.5","true","1","9","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.19723864829632487","2.429374086556468","5.643548994819602"
"1170","500","0.2","0.6","0.01","3.5","true","1","10","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.1887480866187993","2.4379025947350597","5.599067739778273"
"1171","500","0.2","0.6","0.01","3.5","true","1.1","2","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","2.699106456010147","1.370733657631896","4.39621255767911"
"1172","500","0.2","0.6","0.01","3.5","true","1.1","3","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","1.9980331026139921","1.684001000591138","4.446361655691587"
"1173","500","0.2","0.6","0.01","3.5","true","1.1","4","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.44253516576625274","2.330077433005559","5.248876204403549"
"1174","500","0.2","0.6","0.01","3.5","true","1.1","5","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.2206477255113337","2.438780840742443","5.690699222371895"
"1175","500","0.2","0.6","0.01","3.5","true","1.1","6","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.27108179746191347","2.4642758196874714","5.853094628744111"
"1176","500","0.2","0.6","0.01","3.5","true","1.1","7","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.276300975104417","2.44778431412273","5.752715573808218"
"1177","500","0.2","0.6","0.01","3.5","true","1.1","8","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.24529320969801408","2.4828951030721185","5.990852667072305"
"1178","500","0.2","0.6","0.01","3.5","true","1.1","9","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.19595284535997773","2.5139631670957336","6.115008754554171"
"1179","500","0.2","0.6","0.01","3.5","true","1.1","10","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.26904032311582227","2.4717905995332896","5.926356203575263"
"1180","500","0.2","0.6","0.01","3.5","true","1.2","2","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","2.785354954427994","1.3122202408190764","4.32591253202428"
"1181","500","0.2","0.6","0.01","3.5","true","1.2","3","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","2.1859560616562","1.660132791047113","4.707994253943315"
"1182","500","0.2","0.6","0.01","3.5","true","1.2","4","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.5998495762791181","2.37032051289695","5.826170746692458"
"1183","500","0.2","0.6","0.01","3.5","true","1.2","5","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.3617625804757836","2.4273859685689643","5.865672025775724"
"1184","500","0.2","0.6","0.01","3.5","true","1.2","6","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.3350564733511448","2.4320160665669537","5.818558554505108"
"1185","500","0.2","0.6","0.01","3.5","true","1.2","7","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.3143756407416047","2.446738262417131","5.903673440698046"
"1186","500","0.2","0.6","0.01","3.5","true","1.2","8","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.2854024823167454","2.485225948707524","6.070020049767812"
"1187","500","0.2","0.6","0.01","3.5","true","1.2","9","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.1900847019617076","2.525978382511732","6.267427501246518"
"1188","500","0.2","0.6","0.01","3.5","true","1.2","10","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.20873194896347808","2.548196051613889","6.377875888761969"
"1189","500","0.2","0.6","0.01","3.5","true","1.3","2","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","2.84994564429852","1.2658352043823744","4.234283554738082"
"1190","500","0.2","0.6","0.01","3.5","true","1.3","3","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","2.4016866614936","1.5702363630220912","4.739504818093622"
"1191","500","0.2","0.6","0.01","3.5","true","1.3","4","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.8262814385084083","2.341260115609477","6.08447945030956"
"1192","500","0.2","0.6","0.01","3.5","true","1.3","5","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.7214737730257386","2.3685617255771167","6.358812812423131"
"1193","500","0.2","0.6","0.01","3.5","true","1.3","6","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.6670771131802655","2.3996098881273675","6.306273578222223"
"1194","500","0.2","0.6","0.01","3.5","true","1.3","7","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.34544995269166884","2.446171234236258","6.001208162946377"
"1195","500","0.2","0.6","0.01","3.5","true","1.3","8","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.5472509208362821","2.448763277314235","6.431877563685391"
"1196","500","0.2","0.6","0.01","3.5","true","1.3","9","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.2540510063070608","2.5158535274026272","6.334086742007304"
"1197","500","0.2","0.6","0.01","3.5","true","1.3","10","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.4248901116039111","2.484358213515636","6.434378919265915"
"1198","500","0.2","0.6","0.01","3.5","true","1.4","2","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","2.947077476568303","1.179312651519441","4.055958459836411"
"1199","500","0.2","0.6","0.01","3.5","true","1.4","3","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","2.513966858782818","1.5305129804975917","4.795961694504029"
"1200","500","0.2","0.6","0.01","3.5","true","1.4","4","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","1.5865330984282051","1.8985731625333757","5.408457886225879"
